time,paris_blh,paris_d2m,paris_skt,paris_sp,paris_ssrd,paris_t2m,paris_tcc,paris_tp,paris_u10,paris_v10
2007-01-01,1255.306,279.1908,281.01422,100779.66,190045.33,282.61826,0.6996155,0.00030229488,5.8777375,2.6404743
2007-01-02,1107.2191,276.80692,277.9366,101451.664,120370.664,279.62912,0.5046552,6.0041744e-05,5.6722827,-0.9994933
2007-01-03,529.73224,277.91946,279.24457,101712.27,115645.336,279.5594,0.8547821,0.0,2.778258,3.2627537
2007-01-04,989.1794,279.88263,281.36755,100583.98,146632.0,282.3887,0.76642734,6.9856644e-05,5.214251,1.5079511
2007-01-05,656.5379,280.92395,281.9934,101092.98,120157.336,283.0486,0.9328397,4.7345955e-05,3.8527687,2.7454917
2007-01-06,786.1657,283.21008,283.19415,100732.68,29538.666,284.44626,0.9762141,0.00017595291,3.999899,3.677311
2007-01-07,819.04816,279.2647,281.09363,100645.086,92130.664,281.3295,0.9666049,0.0,2.6323948,4.1025376
2007-01-08,978.2512,282.27557,283.05133,99617.91,113605.336,284.05453,0.9692116,0.00027986369,4.480261,4.583658
2007-01-09,1056.6647,283.0317,284.37332,100314.76,103629.336,285.74637,0.85795975,3.0398369e-06,4.585693,4.553629
2007-01-10,714.01996,280.5198,281.6792,100673.945,98160.0,282.68167,0.72760135,4.6253204e-05,3.3545322,3.3734207
2007-01-11,1023.6967,278.72177,280.04425,100981.77,121226.664,281.03918,0.88252383,7.045269e-05,5.760765,3.8555183
2007-01-12,769.4583,280.9265,282.23395,101582.66,182346.67,283.0807,0.7818858,0.0,4.633099,2.111121
2007-01-13,874.4777,282.3497,283.5366,101283.85,65080.0,283.93707,0.98841095,9.934108e-06,3.3734639,2.9785035
2007-01-14,417.80362,277.82834,280.07687,101868.07,231026.67,280.3521,0.54913455,0.0,1.3660984,0.6268692
2007-01-15,233.02373,276.5673,279.25125,101459.555,165237.33,278.20657,0.9166387,0.0,-0.3082498,2.4215991
2007-01-16,406.59155,279.291,280.68094,100854.51,118309.336,280.57968,0.9983342,0.000107983746,0.8244336,3.357629
2007-01-17,1095.1461,282.79468,283.4059,100335.18,68869.336,284.42123,0.99271774,0.000348866,4.4600806,5.8985143
2007-01-18,1533.1854,284.85294,285.1775,99585.6,23992.0,286.59738,1.0,0.0002399683,8.140073,5.5136294
2007-01-19,1161.9445,284.62936,285.3334,100828.414,65544.0,286.7042,1.0,2.3643177e-06,5.9487195,2.8518498
2007-01-20,1001.37354,282.1648,283.46582,100676.78,108669.336,284.57422,0.9657733,0.00014777978,5.3144956,3.1050332
2007-01-21,914.29803,276.51422,278.96127,100579.47,240042.67,279.8264,0.5035591,1.1841456e-05,4.998963,2.4687932
2007-01-22,369.19583,275.7577,277.17654,100203.055,161234.67,277.23654,0.99810535,1.5060107e-05,-1.1210842,-0.2366473
2007-01-23,955.96875,265.93216,273.5799,99883.96,135096.0,274.1253,0.8568878,1.0112922e-05,-2.7365143,-7.115259
2007-01-24,395.1006,271.96216,272.85703,99785.414,178466.67,273.45447,0.7868741,3.3775967e-05,0.49523735,-2.302887
2007-01-25,681.0184,268.1948,270.91486,100848.43,233565.33,271.38123,0.40364838,0.0,-2.7672966,-3.658533
2007-01-26,301.98038,268.93436,272.01376,101339.99,269381.34,271.84247,0.42475763,2.5431316e-06,1.6950989,-0.07455953
2007-01-27,285.25644,274.7285,275.59048,101933.68,229733.33,276.47412,0.5818596,0.0,2.0537453,-0.97182083
2007-01-28,457.63052,275.2704,275.86926,101975.75,146466.67,277.2091,0.7236023,0.0,3.2582207,0.27135977
2007-01-29,203.49591,277.7247,279.07608,101447.836,116365.336,279.42856,0.94798917,0.0,0.7407017,-0.89614296
2007-01-30,357.93112,278.12125,279.8928,101315.75,123938.664,279.8959,0.986777,0.0,-1.5355186,-1.5567652
2007-01-31,328.72525,277.33817,279.1419,101291.19,139325.33,279.7899,0.88917035,5.5631003e-06,1.4008299,-0.6583061
2007-02-01,203.28741,280.01025,280.69614,101678.26,91909.336,281.37582,0.9994176,0.0,1.0527344,-1.3256937
2007-02-02,275.76437,281.2313,281.54587,101961.805,83512.0,282.16287,0.9984525,0.0,-0.34634462,-2.1626236
2007-02-03,653.4756,276.07382,279.373,102219.41,310144.0,279.53128,0.37099838,0.0,-3.60256,-3.4618766
2007-02-04,354.63623,275.03348,277.3235,101490.66,338994.66,277.71854,0.040706635,0.0,-2.1901455,-0.9436703
2007-02-05,335.12204,276.03946,277.4727,100482.73,98122.664,277.89047,0.8973834,2.2510687e-05,1.5945917,0.560962
2007-02-06,268.3439,276.3818,277.2623,99415.195,184994.67,277.62302,0.96441144,5.2074593e-05,0.67422485,0.27626228
2007-02-07,340.0457,273.29102,274.3135,98776.27,116914.664,274.54358,0.9723625,0.00015634298,-2.454284,-1.8998235
2007-02-08,895.91364,276.26923,278.5234,98215.79,294530.66,279.11118,0.6463979,0.00023206075,3.220761,3.3835099
2007-02-09,318.58224,277.48508,278.0089,99022.09,221381.33,278.98972,0.86350125,5.934636e-05,0.097865425,2.7962017
2007-02-10,748.71924,279.10965,280.16183,99058.96,250986.67,281.45633,0.8318494,0.00022488832,2.3846042,3.8069923
2007-02-11,1378.9034,279.72806,282.17502,98845.48,297586.66,283.40332,0.838885,0.00038065514,5.0534267,4.622873
2007-02-12,1333.1729,279.40128,281.8895,98447.055,324912.0,282.6968,0.7275861,0.0002807776,6.3844285,4.196005
2007-02-13,1047.3885,277.67505,281.1894,99842.02,283458.66,281.7181,0.8831571,7.3313713e-06,4.0761642,2.1918259
2007-02-14,726.07697,279.70407,280.5662,99187.76,54013.332,281.2195,0.939017,0.000767231,2.0784874,1.626742
2007-02-15,294.71017,275.6331,277.8716,100880.85,436845.34,278.59708,0.49895224,0.0,-0.61941844,2.473817
2007-02-16,297.3997,275.58783,280.27713,100044.66,324602.66,280.3105,0.893603,0.0,-2.9733074,2.742936
2007-02-17,274.09738,276.31186,281.78345,99824.91,382725.34,283.02164,0.8239072,0.0,0.21492195,1.8429769
2007-02-18,167.10608,279.33505,281.2266,100361.18,437064.0,281.78424,0.4424604,0.0,-0.06925837,-1.1466007
2007-02-19,299.06506,278.7498,280.63794,100077.02,203098.67,280.3874,0.9735858,0.0,-0.22007687,2.2315376
2007-02-20,305.28384,278.74048,281.8241,99695.72,423397.34,281.32678,0.9296112,0.0,-0.42046228,2.019476
2007-02-21,515.46075,278.9646,280.94147,99909.76,301853.34,282.18582,0.79430646,6.0498714e-05,1.9980291,2.5405624
2007-02-22,486.93457,278.41995,280.4488,99723.72,259501.33,280.66907,0.86742276,3.3438206e-05,0.4413179,4.1704483
2007-02-23,699.1553,280.19662,281.55704,99331.85,299298.66,282.39734,0.6084607,1.8934408e-05,1.0607014,5.071984
2007-02-24,1060.718,280.7266,282.54608,98842.02,334312.0,283.40207,0.86768085,0.000237902,3.910101,4.6598535
2007-02-25,1030.4906,279.08545,280.64227,98822.4,288000.0,281.45175,0.8364499,0.00024453798,5.5310497,1.950388
2007-02-26,925.07324,278.8759,280.7396,100201.27,325144.0,281.4721,0.778848,8.6406864e-05,4.7270236,-1.5616487
2007-02-27,638.12286,280.60046,281.04532,100266.24,90325.336,281.9327,0.99027634,0.00013043483,3.6617126,3.5788047
2007-02-28,1368.5192,280.81375,283.2934,99230.96,357245.34,284.41916,0.8702049,5.8909256e-05,6.529712,4.2250333
2007-03-01,1257.8444,279.5029,282.1277,98728.43,335864.0,283.212,0.8801753,0.00020092726,6.13856,2.194664
2007-03-02,693.61176,278.86435,280.591,99474.04,323469.34,281.119,0.74389523,0.0002220869,2.3140323,2.616045
2007-03-03,1104.9342,279.18326,282.25998,99804.87,402213.34,283.66858,0.7141609,3.5266083e-05,5.5621943,1.5009607
2007-03-04,502.93497,280.09824,283.0609,100059.51,429866.66,283.35294,0.81089526,0.0,-0.82825726,4.1369996
2007-03-05,1270.7904,278.27054,282.90573,100431.49,432696.0,283.4225,0.7101695,5.3505104e-05,4.407267,4.7062907
2007-03-06,1142.5518,279.32852,281.393,99578.27,62797.332,282.39868,0.94493484,0.00036487976,2.495573,7.4854584
2007-03-07,595.712,277.92508,281.31393,99214.68,440266.66,281.90134,0.7713051,9.6360845e-06,1.6785196,0.99193066
2007-03-08,433.18393,277.39316,280.0079,101011.13,484005.34,280.79575,0.7758586,5.3246818e-06,2.0943348,-0.66126823
2007-03-09,585.287,277.78073,279.25412,101680.96,208517.33,280.563,0.6537323,0.00016538303,2.887616,-0.06504949
2007-03-10,342.55188,276.39102,279.6764,102581.22,608528.0,280.3669,0.11623637,0.0,1.8409506,-1.062203
2007-03-11,254.68561,277.18875,280.54565,102074.48,587893.3,280.9351,0.047051746,0.0,-0.8009052,-0.37968
2007-03-12,237.35193,275.73355,280.1182,101338.26,643797.3,280.8968,0.0,0.0,-0.7899621,0.7415714
2007-03-13,302.19687,277.70413,281.17313,101650.164,638800.0,281.08862,0.26010132,0.0,1.0312926,-1.5574499
2007-03-14,434.55026,277.4301,282.20856,102120.26,597037.3,281.7008,0.13117726,0.0,-1.0102329,-2.828001
2007-03-15,323.09634,276.1509,281.14987,101659.84,640557.3,281.10184,0.048217773,0.0,0.014149348,-1.9428552
2007-03-16,347.27197,277.17178,280.45804,101603.85,439994.66,279.97812,0.6701546,0.0,1.2651819,-1.4639918
2007-03-17,670.30896,280.1041,281.79877,101360.91,190426.67,282.47482,0.92945355,1.291434e-05,3.7193081,0.69811505
2007-03-18,1112.2543,278.14902,280.19028,99805.74,161546.67,281.21866,0.78929013,0.0001543959,5.9067435,1.6568775
2007-03-19,954.5728,273.87967,276.6802,98494.21,485178.66,276.3133,0.8825264,0.00016778708,3.8410351,-1.9560286
2007-03-20,834.2557,274.06088,275.67676,99336.77,504922.66,276.0554,0.6668434,0.00015385945,1.217329,-4.696144
2007-03-21,1041.538,273.81757,276.7766,100124.47,541754.7,276.9586,0.5828552,7.545948e-05,1.5373205,-5.437617
2007-03-22,905.6247,272.16095,277.35907,100391.51,364565.34,277.95853,0.8271713,0.0,2.3083274,-3.5486271
2007-03-23,640.2192,274.57697,276.2335,99975.54,259432.0,276.72577,0.6343129,0.000103116035,1.8441824,-3.7407703
2007-03-24,594.38605,276.7871,277.16757,99991.47,233488.0,278.0983,0.8162816,0.00014921029,-0.07869276,-4.4918284
2007-03-25,611.2777,277.08804,279.9437,100224.27,411717.34,279.9469,0.84717435,6.11941e-06,-2.876302,-0.9902713
2007-03-26,392.42932,276.93307,281.3427,100357.0,754288.0,281.01337,0.11734263,0.0,-2.179732,-0.8411185
2007-03-27,238.63805,278.48605,282.12234,100183.81,667757.3,282.50662,0.13501485,2.493461e-05,-1.4130415,-0.9256007
2007-03-28,357.96252,278.3564,282.99466,100171.82,713189.3,283.32718,0.44358954,4.2776268e-05,0.21478398,0.95693713
2007-03-29,438.92245,278.71643,281.61215,100084.72,578536.0,281.59424,0.7267291,6.7432724e-05,2.4789276,0.20847447
2007-03-30,384.4551,274.99173,277.62836,99793.625,338045.34,277.23788,0.93368024,0.00014450152,0.1923453,0.27880415
2007-03-31,293.80576,276.99902,278.26193,100414.875,462957.34,278.26273,0.9476509,0.00012481213,-1.0853144,-1.5668449
2007-04-01,557.2441,279.57706,283.20648,100895.51,788226.7,283.5215,0.54256314,0.0,-3.3643215,-0.65630597
2007-04-02,481.22595,279.5659,285.12256,100943.47,780069.3,285.7815,0.24206035,0.0,-2.915741,-1.9813334
2007-04-03,774.74115,276.9883,282.77573,100568.06,848802.7,282.69205,0.30699793,0.0,-1.7881953,-5.1634884
2007-04-04,1138.5795,273.53656,280.525,100524.29,682778.7,280.6147,0.3589312,0.0,-3.5481415,-5.599785
2007-04-05,481.88083,274.1414,281.821,100866.875,890098.7,282.256,0.102087654,0.0,-1.7623539,-3.1540692
2007-04-06,370.05905,278.3869,284.08905,100979.28,879288.0,284.66092,0.0016644796,0.0,-1.0307808,-2.4770043
2007-04-07,629.4229,277.66983,283.32843,101146.875,845864.0,282.9878,0.31558737,0.0,-1.7064152,-3.9359753
2007-04-08,597.9665,276.32837,282.817,101123.43,896480.0,282.99417,0.0026563008,0.0,-2.3240318,-2.5481136
2007-04-09,442.79984,277.36972,283.89294,100812.66,909994.7,284.1075,0.027626038,0.0,-0.08083916,-1.7570496
2007-04-10,526.0671,278.8666,285.22488,100986.56,886384.0,285.14743,0.01957194,0.0,-1.180905,-1.728021
2007-04-11,606.19604,280.5878,286.4514,100947.96,814296.0,286.64035,0.18984985,0.0,-2.6317825,-1.8808581
2007-04-12,433.32687,282.5366,288.0904,100627.46,871418.7,288.5172,0.40052414,0.0,-1.8440546,-0.6590595
2007-04-13,349.7599,284.4877,289.9479,100498.04,772293.3,290.8478,0.8290952,0.0,0.082484566,-0.9682782
2007-04-14,417.50317,286.07913,291.27597,100679.29,906888.0,291.59604,0.10682551,0.0,0.3996582,-2.1636703
2007-04-15,370.593,286.20114,292.16403,100829.79,877864.0,291.81015,0.06717173,0.0,0.5958335,-1.4663843
2007-04-16,434.9578,285.1591,291.527,100878.63,933426.7,291.04822,0.2915268,0.0,0.67611885,-3.4880497
2007-04-17,586.1811,281.9365,288.68118,100934.22,904458.7,287.74902,0.52320737,0.0,-0.7746398,-4.1864624
2007-04-18,659.319,276.95093,285.6595,101157.875,931282.7,284.4703,0.5254771,0.0,-1.5208994,-2.368955
2007-04-19,501.56393,277.087,286.05597,100765.66,1002261.3,285.09424,0.0,0.0,-1.1045271,-1.6163992
2007-04-20,619.10516,278.4591,286.9335,100711.23,1005397.3,286.4089,0.016970316,0.0,-2.7880154,-2.1326053
2007-04-21,489.06607,277.5969,287.22012,100783.69,1014413.3,286.52487,0.0,0.0,-2.0399635,-1.499375
2007-04-22,501.32938,279.44394,289.16827,100838.31,1008522.7,288.8231,0.029702505,0.0,-1.4674059,0.79835445
2007-04-23,573.35895,282.75278,291.7051,100843.01,991648.0,291.09253,0.39541754,0.0,0.55801135,0.33493042
2007-04-24,561.42786,283.17422,292.59863,100536.26,867032.0,291.86612,0.9823672,0.0,0.36517653,1.4728031
2007-04-25,610.7347,283.8079,293.7183,100143.836,968920.0,292.48376,0.65633136,0.0,0.17834854,-1.2285385
2007-04-26,495.9784,285.2977,292.09198,100315.51,849069.3,291.0798,0.6509323,2.670288e-05,-0.78439903,-2.5551102
2007-04-27,704.3121,284.16776,293.2794,100610.04,991234.7,291.92566,0.587972,0.0,-1.2052212,-1.133892
2007-04-28,676.299,285.16995,293.64874,100741.414,982045.3,292.2084,0.2018954,0.0,0.1609745,0.56483394
2007-04-29,414.11087,286.12988,292.1284,100368.38,870672.0,290.1318,0.46330008,0.00017885368,0.06384341,-1.603604
2007-04-30,703.3603,284.34082,291.59506,99807.22,878242.7,290.38202,0.53527194,5.7816505e-06,-2.4706993,-0.6216342
2007-05-01,863.593,278.53732,291.01755,99687.586,935117.3,290.19394,0.06827799,4.808108e-06,-4.109526,-0.7945207
2007-05-02,826.008,278.23572,290.27762,99714.49,1086301.4,289.1606,0.14629237,0.0,-3.6289418,-0.87140274
2007-05-03,723.5415,281.66855,289.71112,99920.9,842677.3,288.5063,0.29919434,6.8942704e-06,-1.1591898,-1.148728
2007-05-04,738.39655,282.96457,288.32532,99793.664,795472.0,286.9128,0.73920316,8.648634e-05,0.17960484,-4.895273
2007-05-05,751.7935,281.55402,285.95193,100269.445,881925.3,285.62363,0.6481209,2.8371811e-05,0.9999504,-5.607275
2007-05-06,715.1861,280.91348,287.93686,100773.445,949832.0,285.7808,0.82610065,1.2795131e-05,2.6601906,-1.9459337
2007-05-07,970.608,285.25766,288.2137,100514.46,310429.34,288.70285,0.9908549,5.3604443e-05,5.598575,2.6902778
2007-05-08,1203.8422,285.0258,288.25143,100471.97,607813.3,289.0493,0.9613406,0.00021888812,5.637013,1.08181
2007-05-09,1118.6133,285.14157,288.53616,100589.1,489584.0,289.4719,0.99041873,4.3908756e-05,5.9862056,3.0333188
2007-05-10,1250.394,283.77634,290.687,99949.6,873709.3,290.55865,0.86581296,0.0,4.703211,4.0611477
2007-05-11,1577.7335,281.7279,287.7388,99677.09,524400.0,287.87595,0.92520016,8.058548e-05,5.4329114,4.2847877
2007-05-12,1095.2408,282.66486,287.71408,99842.0,635133.3,288.73276,0.8636411,3.8345654e-05,4.3537164,3.9916718
2007-05-13,934.8024,282.96262,288.1241,99245.914,652984.0,288.10632,0.60924274,0.00035518408,1.0148462,3.9712086
2007-05-14,1243.4222,282.06882,287.09225,99615.65,774525.3,286.60037,0.71399945,4.627307e-05,4.217921,2.8923995
2007-05-15,932.7258,280.85306,285.55063,100538.71,780208.0,285.20712,0.7860362,2.3206076e-05,3.72808,2.0510495
2007-05-16,970.04315,282.90747,286.8941,100180.62,664930.7,286.5355,0.98428345,0.0002464652,4.3901505,-0.57321614
2007-05-17,722.0962,286.64783,287.24564,100171.68,245040.0,288.08096,0.9980685,4.931291e-05,3.7870872,-2.0191128
2007-05-18,510.66223,288.48282,290.9953,100429.625,400800.0,291.26505,0.8866742,4.4306118e-05,2.3904953,1.8162524
2007-05-19,562.1162,284.4652,288.6542,100254.836,321458.66,288.68045,0.98201114,1.1026859e-05,1.0247236,-1.626489
2007-05-20,382.11768,283.45792,286.91284,100104.15,348736.0,286.0356,0.98151016,0.00041695437,-1.2491575,-3.337988
2007-05-21,539.70593,287.3762,290.9921,100172.22,728829.3,290.7565,0.7392578,4.629294e-06,-0.7936287,0.4476293
2007-05-22,598.56757,287.01736,290.98825,100766.53,790333.3,290.5042,0.7374878,0.0,1.4074306,-1.3322048
2007-05-23,640.8791,286.12863,290.7079,100825.49,583106.7,290.142,0.8000717,0.0,-1.4705868,-2.9251385
2007-05-24,483.2231,287.03433,293.2236,100214.586,969002.7,292.7952,0.17087047,8.821487e-06,-0.89931935,-2.3277676
2007-05-25,380.59897,288.462,293.28586,99528.06,920834.7,292.37378,0.47720337,0.00026706854,0.24730492,-1.28449
2007-05-26,564.0684,286.9263,289.49637,99103.29,737429.3,289.5834,0.9503746,0.00029818216,1.7614282,-2.3944798
2007-05-27,872.5867,281.86142,284.38065,98620.336,358861.34,284.30765,0.78223294,0.00023716688,1.4735126,3.6372643
2007-05-28,896.3818,281.5741,284.50107,98703.4,679384.0,283.76443,0.8872719,0.00037805238,1.7572803,-0.3055439
2007-05-29,998.90546,278.22607,284.72485,99912.35,675032.0,284.38702,0.74989194,2.6424726e-05,3.7680385,-1.0819193
2007-05-30,600.8422,283.35812,285.6555,99793.99,340216.0,285.90555,0.86228687,0.0002124707,0.81711453,4.279329
2007-05-31,562.8154,283.18616,286.83246,99853.18,821490.7,286.56314,0.6652362,0.00016705196,1.1707249,2.7052567
2007-06-01,550.6358,283.3467,287.06622,100466.914,791658.7,286.6117,0.6671435,0.00012242794,2.1605575,-1.4733969
2007-06-02,612.8043,285.66196,290.22775,101073.195,846317.3,290.03363,0.5995827,5.920728e-06,0.68473434,-3.4461238
2007-06-03,536.31744,286.55298,292.092,100878.91,878626.7,291.78586,0.33367667,1.5219052e-05,-0.2741343,-2.7293065
2007-06-04,599.04126,288.2365,292.39175,100741.74,832760.0,292.0151,0.84662753,9.806951e-05,-1.2731119,-3.445345
2007-06-05,667.49976,287.58163,292.76306,100534.555,1002213.3,292.56906,0.44732666,2.4020672e-05,-1.196549,-3.899213
2007-06-06,730.935,287.7997,293.16318,100283.06,1055464.0,292.83112,0.27622858,9.139379e-06,-1.9005743,-4.0944595
2007-06-07,499.4606,288.72885,291.6589,100259.29,482957.34,290.9155,0.95460635,0.00055992603,-0.47025427,-3.7847474
2007-06-08,375.04404,289.90277,291.9656,100449.26,460978.66,291.78195,0.8855311,8.604924e-05,1.2866358,-1.9559091
2007-06-09,456.33432,288.84915,292.0212,100520.85,510130.66,292.22552,0.7394295,1.2119611e-05,-0.5393594,-2.0520275
2007-06-10,603.3455,288.2493,292.6073,100282.65,1040674.7,292.5585,0.5700836,0.0,-0.6868108,-2.1715977
2007-06-11,454.9684,288.74417,293.08145,100192.48,777797.3,292.20895,0.89056903,4.8935413e-05,0.78911084,-1.0102024
2007-06-12,536.18994,288.09,291.08588,100103.04,715162.7,291.32822,0.7172292,7.033348e-06,1.590985,-1.5327257
2007-06-13,566.7133,287.9606,293.21756,99644.93,936677.3,292.34055,0.7815564,6.1790147e-06,-0.44839478,0.22148831
2007-06-14,381.07336,289.86475,291.4355,99117.875,536698.7,291.60324,0.9294484,0.0006297429,0.53854495,2.4149106
2007-06-15,949.3689,286.66162,289.94498,99246.23,802037.3,290.31274,0.7701772,7.073084e-05,2.959575,4.628694
2007-06-16,1062.4285,285.31494,289.4316,99531.195,802837.3,289.65656,0.70855457,1.4662743e-05,2.987709,4.488423
2007-06-17,610.1127,286.35782,290.11417,99436.57,796754.7,289.3953,0.57379407,0.00042138496,0.97773296,2.992625
2007-06-18,598.3127,288.45877,292.6385,99791.6,950733.3,292.51407,0.7379379,0.0001487732,1.6902052,2.5648072
2007-06-19,489.1128,289.96033,294.63733,99747.23,938565.3,294.77103,0.7564659,0.0010853013,-1.787665,1.0969537
2007-06-20,697.1919,286.40152,292.15842,100179.97,1090400.0,292.199,0.4572741,0.0,2.2612,1.8173853
2007-06-21,780.8361,285.29617,290.50058,100152.46,890114.7,291.04926,0.72414523,4.474322e-05,2.2407722,2.5917842
2007-06-22,828.1274,286.07968,288.30267,99755.57,510010.66,288.65906,0.8834419,0.00035252175,2.297144,4.0770054
2007-06-23,944.4357,285.86047,289.89896,100079.74,861344.0,290.06497,0.6735471,3.0636787e-05,3.9982803,1.9430262
2007-06-24,763.2834,286.13748,290.1064,99818.77,672341.3,290.72537,0.7153918,9.3321e-05,1.2341633,3.906976
2007-06-25,1252.1476,284.1812,288.8452,99202.38,956418.7,288.7563,0.7391281,0.00023472309,4.9959254,5.220576
2007-06-26,929.7922,283.44968,286.82974,99667.375,653146.7,287.0948,0.877889,0.00016715129,4.8859534,-1.0817604
2007-06-27,827.9089,282.37146,286.92178,99938.46,742685.3,287.05704,0.6737086,3.226598e-05,3.9768817,0.9503911
2007-06-28,898.9654,283.57065,288.02444,100196.9,588760.0,288.80386,0.8651187,2.2192797e-05,3.57817,2.0813522
2007-06-29,799.7653,285.26364,288.09036,100299.73,425757.34,288.98874,0.91209793,8.080403e-05,3.7988179,3.3613765
2007-06-30,557.1812,288.15128,290.92914,100317.9,533477.3,291.60876,0.9900055,5.3822994e-05,1.6062012,2.9139469
2007-07-01,915.65894,287.1342,292.34995,99660.18,840490.7,292.27542,0.6544673,0.0,2.696329,4.2770576
2007-07-02,1163.137,285.27304,290.33853,99660.12,863085.3,290.613,0.6640434,3.5246212e-05,4.374519,3.2720985
2007-07-03,860.6213,286.04437,287.97366,99300.625,418264.0,288.73526,0.8216896,0.0006096363,3.0979183,2.8565648
2007-07-04,1239.9734,282.9971,288.4505,99891.99,943314.7,288.43652,0.45696387,5.0465264e-06,5.886074,0.69567174
2007-07-05,1068.803,284.48245,288.8079,100433.945,529648.0,288.95016,0.9592209,6.1134495e-05,5.4603095,2.306018
2007-07-06,1206.3243,283.93073,289.6261,100305.88,680829.3,290.56042,0.85999805,1.2675921e-05,5.252943,0.6994731
2007-07-07,522.691,283.80215,289.41843,100631.54,504032.0,289.8252,0.83363724,0.0,1.4134191,-0.5252183
2007-07-08,302.08456,284.71823,288.50735,100548.26,443576.0,288.58844,0.7791074,7.335345e-05,0.13320415,-1.9159113
2007-07-09,782.8024,283.41467,287.3824,100379.96,850346.7,286.73578,0.6039035,0.00016550224,2.8610947,0.5892461
2007-07-10,653.1991,284.2221,286.27603,100245.38,547514.7,286.835,0.9058533,0.00037382045,2.80579,1.0297565
2007-07-11,690.33954,284.5947,288.2308,100457.6,664784.0,288.86185,0.69795865,1.1225541e-05,3.3247402,0.108127594
2007-07-12,582.7689,286.79993,289.20023,100662.76,293416.0,289.83334,0.8939794,0.0,3.4342906,1.7891222
2007-07-13,593.1843,288.9587,294.24808,100297.836,1113528.0,295.4678,0.16778564,0.0,-0.009061813,3.1791744
2007-07-14,566.74664,289.8647,295.90845,100190.805,958680.0,296.41058,0.36819205,0.0,0.8452695,1.9649931
2007-07-15,536.66833,289.3986,296.64258,99867.945,1067941.4,297.72726,0.3751831,0.0,-0.33260345,2.3911812
2007-07-16,544.3417,289.44727,294.04517,99986.71,700237.3,293.48355,0.72876996,0.00055366755,1.3615843,1.8245951
2007-07-17,811.6235,285.9861,291.84006,100543.35,993450.7,292.28323,0.27718353,1.3391177e-05,2.3618221,3.1713898
2007-07-18,735.4416,284.84015,292.878,100731.1,1095626.6,292.79288,0.22114436,0.0,1.685695,0.14322281
2007-07-19,577.9285,286.77515,294.47217,100410.695,848784.0,294.05612,0.53838223,0.0,-1.7560787,-1.2179991
2007-07-20,643.0495,287.0115,291.23715,100238.48,795685.3,291.70044,0.5834287,0.00015610456,2.59367,0.94293976
2007-07-21,768.2622,283.52042,290.65964,100398.875,856213.3,290.02863,0.5606511,0.0,1.9804159,1.8272787
2007-07-22,774.5618,283.74255,290.4908,100042.79,735906.7,290.25574,0.5372658,1.5775362e-05,1.7163156,2.7313888
2007-07-23,636.71136,286.58908,289.10413,98799.305,287949.34,289.2361,0.87081784,0.0009007454,0.7606761,3.4924119
2007-07-24,892.8482,285.9501,290.29288,99751.37,727728.0,291.02322,0.5616239,0.00013734896,3.5169384,-0.41685233
2007-07-25,573.1634,285.67398,291.04758,100401.59,983333.3,290.96732,0.20823161,2.0861626e-06,2.0063572,2.5168934
2007-07-26,937.6418,286.82553,292.0078,100035.125,727613.3,292.48227,0.41994986,4.5100846e-06,3.7128353,4.054749
2007-07-27,879.6409,287.97897,291.65775,100360.93,516856.0,292.35477,0.80372363,0.00015604496,3.6967018,2.813071
2007-07-28,902.31274,287.58118,292.36008,100538.695,635072.0,292.47037,0.78985214,9.534756e-05,3.9096909,0.71693546
2007-07-29,881.56836,287.2875,290.1085,100415.414,572944.0,290.6511,0.8172099,0.000121692814,3.6229298,0.2394708
2007-07-30,819.2359,282.16275,289.9896,100817.13,874712.0,289.16806,0.4342537,3.4570694e-06,0.9180501,-1.9754086
2007-07-31,814.43256,280.735,290.01157,100741.9,1045642.7,289.243,0.10803477,0.0,-2.0703323,-1.0519104
2007-08-01,486.88486,283.08163,292.1982,100002.15,1088621.4,292.16754,0.47687402,5.9604645e-05,-2.4248707,-0.44682503
2007-08-02,690.03864,286.26666,291.58157,100120.195,726365.3,291.23984,0.71365863,2.5689602e-05,3.042033,-0.93612605
2007-08-03,401.26797,285.65094,291.47794,101022.586,478194.66,291.28427,0.75584537,1.6530355e-05,1.0039845,-0.862016
2007-08-04,554.8916,285.5574,293.86807,100993.88,1085258.6,294.08365,0.07773463,0.0,-1.0391808,0.8137099
2007-08-05,539.2526,287.50345,296.40512,99996.56,1082698.6,296.92862,0.24334972,0.0,-0.9974124,2.4419842
2007-08-06,478.60275,288.07767,290.78656,99937.49,398909.34,291.43256,0.9334755,0.00019359589,1.596337,-0.6442178
2007-08-07,575.91046,284.0419,290.89587,100353.75,781938.7,289.67996,0.53297806,7.933378e-05,0.88457996,-1.6723347
2007-08-08,553.96014,285.8464,288.0729,100452.78,520901.34,288.12354,0.9609464,0.0006888111,0.84573936,-3.2837517
2007-08-09,842.3916,283.7304,287.82318,100632.72,481016.0,288.14474,0.9923757,1.6788641e-05,1.7230898,-3.8746388
2007-08-10,684.3757,286.28952,288.72122,100474.125,258720.0,289.25122,0.97681046,3.4034252e-05,1.101766,-4.0999417
2007-08-11,345.7239,287.85608,292.39023,100293.375,390450.66,291.08945,0.9700839,2.6226044e-06,0.1260287,-1.1381092
2007-08-12,383.67032,288.8378,292.27542,99907.625,597058.7,291.6649,0.56514996,0.0003799995,1.2166582,0.311608
