time,marseille_blh,marseille_d2m,marseille_skt,marseille_sp,marseille_ssrd,marseille_t2m,marseille_tcc,marseille_tp,marseille_u10,marseille_v10,brest_blh,brest_d2m,brest_skt,brest_sp,brest_ssrd,brest_t2m,brest_tcc,brest_tp,brest_u10,brest_v10,london_blh,london_d2m,london_skt,london_sp,london_ssrd,london_t2m,london_tcc,london_tp,london_u10,london_v10,berlin_blh,berlin_d2m,berlin_skt,berlin_sp,berlin_ssrd,berlin_t2m,berlin_tcc,berlin_tp,berlin_u10,berlin_v10
2007-01-01,400.96484,281.92557,282.8859,100524.49,4552896.0,284.19437,0.8075549,0.0,2.04062,-0.56765556,1479.2695,277.88065,282.3586,101728.16,1667456.0,283.09686,0.5499204,0.0068559647,10.269584,-0.9354534,1135.3893,276.90393,279.19846,100560.74,3879936.0,280.18686,0.58655167,0.0010690689,6.2004104,1.6768513,1314.7748,277.41696,279.90787,100125.99,2664768.0,281.23422,0.7665227,0.0032334328,6.347383,2.7359333
2007-01-02,1437.167,274.2966,281.27835,100408.125,7507520.0,282.68512,0.1691653,0.0,6.2704678,-5.1004047,1143.6982,279.00418,282.47855,102739.29,2961152.0,283.24167,0.8004125,0.0005159378,6.995972,-3.0540993,1109.8961,275.6904,278.15732,101536.71,3453568.0,279.5562,0.4530487,0.0,6.205608,-0.9306863,929.40656,274.99866,276.93597,100612.79,1774912.0,277.95245,0.94175977,0.0014357567,5.2460537,1.5568218
2007-01-03,522.6307,274.81277,279.8743,100480.56,7665792.0,280.76715,0.1633466,0.0,2.572366,-4.23688,974.62286,281.90775,283.956,102065.06,2535296.0,284.75705,0.95078915,0.0027828217,5.509093,6.3744073,903.9875,280.22787,281.17093,101371.06,1135936.0,282.06314,0.97033566,0.0013332367,4.573709,5.02195,838.6828,276.31805,277.5731,101441.27,2104896.0,278.382,0.9034106,0.0020561218,4.9369903,0.80816394
2007-01-04,423.87463,276.69943,281.345,99866.98,7193728.0,281.3287,0.5160713,0.0,3.3517838,-2.3167965,1045.4867,280.9815,283.49832,101570.15,3144960.0,284.3244,0.7874095,0.00040388107,7.0699234,-1.3757566,1035.557,278.92715,280.89035,100439.35,3758528.0,282.36127,0.50104016,0.0,6.422503,1.0254072,930.2132,277.82175,278.8071,100030.52,881920.0,279.84256,0.9533043,0.004189968,4.695778,3.9257572
2007-01-05,613.9233,276.63138,281.25977,99756.19,7480576.0,282.42966,0.34657797,0.0,3.697129,-5.28173,679.4337,284.09753,284.28897,101648.94,1863424.0,285.32336,0.88439304,0.0031280518,5.2907977,3.1930015,701.5327,280.61185,281.28336,100966.94,1885952.0,282.23093,0.9379552,0.0001411438,4.2335467,2.5585206,1009.6473,278.25443,279.3723,100497.56,2294528.0,280.45145,0.8921903,0.002579689,6.2049413,0.64441746
2007-01-06,152.43388,275.80652,279.69113,100081.76,7423424.0,280.3013,0.1070137,0.0,0.21189435,-0.8653323,811.55634,282.66418,283.67105,101295.805,2833088.0,284.4766,0.77682495,0.001987934,5.5606494,2.5152423,421.65524,279.08093,279.32257,100672.63,640128.0,279.87814,0.9324023,0.011351585,2.1056118,1.354435,527.913,279.7407,280.35187,100852.84,294592.0,281.15027,1.0,0.0048880577,3.013408,1.5167885
2007-01-07,138.09764,278.72818,280.38815,99895.79,6887104.0,281.37656,0.5555496,0.0,1.0201715,-1.0599378,1184.5065,281.64655,283.80603,100738.586,2473728.0,284.6298,0.95903397,0.007104397,6.584869,6.878254,1062.9127,280.5571,281.18372,100176.164,2491008.0,282.45493,0.93739444,0.0023217201,4.105987,6.2444243,460.94662,277.68765,278.91214,100712.75,2370880.0,279.21045,0.90450794,0.009088993,2.3070366,1.0944811
2007-01-08,258.26944,280.9893,282.33405,99538.12,5926080.0,282.7471,0.7745476,0.0014915466,1.4738318,-0.5371507,1032.1678,283.8384,284.41135,100141.03,818560.0,285.40433,0.9321594,0.003993988,8.302445,3.4152825,930.1236,281.19638,281.63663,99186.87,1596800.0,282.71405,0.8254954,0.0035471916,4.7689166,4.1428623,761.06635,277.5727,279.4785,100098.91,2238144.0,280.26547,0.9601504,0.00018072128,2.396073,3.9782302
2007-01-09,271.05795,282.37784,283.71323,99754.055,7317184.0,284.64838,0.42430243,0.0,1.1439203,-0.897665,1230.9642,284.2088,284.99408,100485.22,4072384.0,286.03696,0.84274167,0.0038938522,7.910766,8.898478,1376.6986,282.61758,284.99222,99615.51,2154688.0,285.70316,0.98177975,6.1035156e-05,6.9000645,6.860107,1120.0293,280.65225,282.9927,100192.97,812096.0,284.0688,0.9330546,0.00049066544,4.388061,3.5926507
2007-01-10,285.70224,281.66245,283.29712,100194.82,6659392.0,283.837,0.56128436,0.0,-3.2733567,1.1253332,1008.95483,279.78378,283.40665,101199.57,4691200.0,283.6623,0.7131233,0.008632183,5.865234,1.790535,1125.507,279.1675,281.2667,100308.66,2770816.0,282.1955,0.7018776,0.008721828,5.6706944,3.4492671,1153.7205,279.52133,283.89297,100530.945,2372928.0,285.0543,0.93825275,0.001478672,4.835652,4.6083245
2007-01-11,435.02487,279.5891,282.60294,100308.77,7876928.0,283.92264,0.6102422,0.0,3.9591293,-2.6678379,1251.4623,281.46036,284.2067,101783.1,1916352.0,284.7433,0.8409564,0.0009198189,9.882062,3.044402,1624.6212,278.31534,281.59592,100283.31,1292608.0,282.82336,0.66819257,0.0019245148,8.65078,3.9726245,1430.6317,275.5179,278.86618,100054.06,1002560.0,279.68567,0.8261846,0.005678177,7.155744,3.544239
2007-01-12,732.78125,277.76505,283.8023,100142.78,8017856.0,285.80978,0.17260106,0.0,5.7667255,-4.9016557,781.7292,283.76822,284.55728,102328.32,2221440.0,285.02933,0.8731677,0.00019741058,6.3598247,2.3677533,967.10156,280.48203,282.24445,101253.41,1482240.0,283.46448,0.83364105,0.00010585785,6.754356,3.3048465,1504.4427,276.66675,279.95547,100397.37,3366976.0,280.98132,0.69362,0.002336502,8.069297,1.169267
2007-01-13,149.86572,279.0084,281.85,100147.27,7612352.0,282.6118,0.14585622,0.0,-1.2506815,-0.34547105,932.51416,282.6486,284.27618,101788.31,2865984.0,284.48044,0.85100174,0.0006761551,5.683767,3.6584759,1173.2095,281.31714,283.3626,100973.4,1612544.0,283.8503,0.904349,0.00015640259,5.6847024,3.968331,1410.4777,280.36002,283.20245,100775.19,1260160.0,284.20035,0.9282252,0.0009212494,6.6462097,1.0292848
2007-01-14,191.7177,279.80325,281.89127,100200.445,8093248.0,282.78806,0.7089856,0.0,0.72360164,-1.7333603,454.64737,278.28226,281.57443,102483.78,4594304.0,281.53214,0.5471522,0.0,0.95110005,1.6624731,676.5771,275.84216,278.4719,101976.78,4236352.0,279.41754,0.26393127,0.0,3.7540786,1.9964981,1459.7124,275.7759,280.51627,101298.12,3399040.0,281.27457,0.44119516,0.0008134842,7.236053,1.3415502
2007-01-15,480.2659,280.87906,282.95883,100307.18,5978944.0,283.49393,0.98276645,0.0,-3.1374328,0.5782153,576.15656,281.05273,283.04257,101781.97,4059264.0,283.16135,0.9219348,0.0,1.7754091,4.6392913,626.2555,278.07486,280.2741,101475.47,3398464.0,280.6444,0.74577206,0.0,2.4998558,4.3635345,599.66693,274.31046,277.24716,101951.01,3767424.0,277.2004,0.41137186,0.0,3.5563335,2.3192227
2007-01-16,429.72958,281.40637,283.0549,100087.26,3607808.0,283.91522,0.8268725,0.0007519722,-2.7133267,1.7122027,742.36237,283.2842,284.2595,101033.13,3663872.0,284.9329,0.72685623,0.0025610924,3.846569,6.2530556,768.2139,282.33524,282.73743,100643.51,479872.0,283.26785,0.98062134,0.0026388168,2.9636345,4.818933,429.47958,274.6161,277.34036,101318.26,1367104.0,276.85776,0.9591649,0.0006489754,2.9313266,2.8320758
2007-01-17,206.80493,280.8143,282.61514,100114.43,7048960.0,282.99887,0.56727725,0.0,0.42960358,-0.6836796,1000.6513,283.24985,284.3087,100511.93,2684992.0,285.05478,0.9938672,0.019307137,5.985349,5.5213985,1179.7502,280.14005,281.56714,99853.47,1464192.0,282.55746,0.91297406,0.0077900887,4.7985,4.762813,781.081,278.3881,280.17935,100683.51,2382016.0,280.74066,0.8958931,0.0012722015,3.0522435,4.263586
2007-01-18,237.32607,280.93228,282.15503,100090.85,6233856.0,282.77307,0.8327904,0.0,1.5264664,-1.0763365,1345.2428,284.85986,285.48193,100356.4,1191808.0,286.4443,1.0,0.0036416054,11.65049,5.5144024,1791.9171,280.65396,283.22714,98716.44,1670784.0,284.1571,0.92932385,0.006321907,9.276588,4.244993,1477.378,279.698,281.1622,98455.77,349504.0,282.30148,0.93952054,0.023182392,6.509458,3.6569397
2007-01-19,832.11383,282.0352,285.14224,99933.75,8547008.0,287.79526,0.34688187,0.0,6.479156,-3.7272518,926.5019,284.99158,285.36597,101602.375,2983040.0,286.2242,0.99470264,0.0009799004,7.943186,4.315554,1199.9419,282.15564,284.25552,100489.71,4146112.0,284.8788,0.84363556,0.00036144257,6.7772517,2.3955104,1454.7153,276.79715,279.19766,99581.086,1748224.0,280.10684,0.65002185,0.0030264854,7.720611,-1.3950983
2007-01-20,225.3553,281.2942,283.6735,99706.37,8617472.0,285.452,0.22737503,0.0,2.73279,-2.5402305,1243.6288,280.5634,283.69907,101329.87,3590208.0,284.1757,0.7856242,0.0028367043,8.599123,2.8603637,1370.3475,278.55542,281.808,100262.32,4632064.0,282.55795,0.5242335,0.002151966,6.739748,4.095471,1125.1938,279.02872,280.92398,100208.66,560704.0,281.91885,0.87159604,0.0063033104,5.2551694,2.1976032
2007-01-21,405.6079,278.43643,282.6641,99449.18,8180160.0,283.81082,0.8006719,0.0,3.3612678,-3.072141,1195.6444,276.62946,282.04462,101341.51,5346240.0,281.7737,0.6547661,0.0016593933,7.4330044,-0.8721898,1238.1132,274.2945,278.12778,100245.59,4860736.0,279.12878,0.33329773,0.0,6.576071,2.007693,1382.0897,274.8364,277.71103,99849.43,2667072.0,278.8319,0.5901451,0.0030608177,6.597881,2.918785
2007-01-22,351.037,277.85934,282.4918,98572.26,4578880.0,282.41544,0.9836426,0.00093221664,-2.1176255,0.9302635,614.2193,276.50656,280.1478,100829.22,6029376.0,279.0821,0.60189945,0.0005660057,-0.76020366,-4.2502785,766.8052,273.21594,275.1719,100943.88,4495488.0,276.2231,0.48663458,0.0006580353,-2.1046455,-3.2259052,1049.9067,272.4801,275.24033,100643.18,3714304.0,275.5895,0.5308342,0.0016546249,5.183888,0.43193182
2007-01-23,783.9792,277.1544,281.3757,97487.5,6750272.0,280.5217,0.6211522,0.014663219,4.5539317,1.1860104,1218.9609,273.3301,279.14948,101301.25,6104320.0,278.12546,0.5439059,0.0011925697,-5.1010165,-7.942367,653.6042,271.46414,273.6612,101283.586,5130752.0,274.2167,0.38503647,0.0,0.3062102,-5.4965663,601.888,266.14676,271.09103,101056.086,3547328.0,269.1921,0.8047333,0.0,-1.0126375,-1.0594324
2007-01-24,1186.7308,267.3129,276.7325,97570.0,9286912.0,274.34045,0.25545883,0.0,7.851601,-7.1520486,896.9756,274.90005,279.07462,100744.75,5412544.0,278.4967,0.6803462,0.004265785,-1.0194517,-5.364939,494.6605,272.15283,273.12613,100516.625,3871360.0,274.01477,0.59320575,0.0019116402,0.44742647,-3.2755432,720.4678,266.11588,270.68643,100034.664,2423552.0,270.0657,0.99748105,0.0,-2.4669209,-4.641632
2007-01-25,335.64334,267.6049,276.1708,98296.47,7791360.0,273.9298,0.51048785,0.0,1.2241993,-2.3344364,1022.6902,273.12262,278.40778,101638.47,6847104.0,277.50443,0.4387118,0.0,-5.577843,-3.4544315,454.33347,270.9838,272.60684,101786.43,4958336.0,274.0139,0.28602982,0.0,-1.1042513,-3.033167,665.9246,267.66388,270.56833,101278.93,3761856.0,270.57224,0.5823224,0.00069999695,0.6612517,-3.8166142
2007-01-26,261.75644,271.4949,277.139,99099.74,6950784.0,275.4857,0.41343436,0.0024065971,1.2295634,-2.8486888,623.858,273.8093,279.11807,102253.195,3940672.0,278.29617,0.8268242,0.00012588501,-0.27885947,-2.9993641,417.63144,273.91785,275.31738,101690.91,2168896.0,276.26498,0.85229874,0.0,3.0793355,-0.8152008,730.233,267.04504,270.21704,100809.78,2004864.0,269.2846,0.7352994,0.0028572083,4.769562,3.140976
2007-01-27,222.42052,268.77298,276.67023,99713.72,9995520.0,275.76108,0.030289968,0.0,0.7464943,-3.2385852,465.95694,279.5702,281.09708,102874.09,4632704.0,282.1351,0.65926486,0.00012397766,-1.1241112,-3.4952583,416.3606,277.04123,278.49542,102391.055,5168576.0,279.17456,0.53874713,0.0,2.8196957,-1.3069445,947.1314,269.38196,271.7342,100866.555,5140992.0,273.21924,0.5405884,0.00044441223,5.022536,-1.977314
2007-01-28,252.39095,272.52478,277.4911,100194.625,7366848.0,277.31595,0.25619125,0.0,-0.5764961,-1.2891058,492.18262,277.97147,280.7231,102892.04,3828288.0,281.59055,0.8084094,0.0,0.57869595,-2.9177678,824.49774,276.20798,278.7008,102178.54,3132672.0,280.00476,0.90482455,0.0,4.7918305,-0.5327174,1078.8545,274.6851,275.3232,100557.125,1495680.0,276.29724,0.97027206,0.0069241524,7.59664,0.74434155
2007-01-29,197.31622,272.06674,277.42383,99449.086,10208128.0,277.26572,0.13227971,0.0,0.23056984,-1.7858728,430.2772,278.40298,281.3353,102196.54,4405440.0,281.72226,0.7001915,0.00014305115,-2.5361946,-2.0547123,354.535,279.20718,280.04117,101963.54,2443904.0,281.15594,0.86043674,0.0,1.5389194,-1.6513106,823.31366,274.03452,275.73373,100678.164,3119360.0,277.12274,0.84650546,0.000995636,4.051981,-2.496851
2007-01-30,297.05353,276.20645,278.93497,99576.96,7890496.0,279.55893,0.31455612,0.0,-1.6385866,-0.49585214,499.4181,277.72076,281.37003,101987.164,5641024.0,281.3121,0.6221301,0.0,-2.8083866,-1.160932,271.3504,277.49738,279.121,101866.54,2967232.0,279.97647,0.90817386,0.0,1.585982,-0.35762787,898.9624,276.4697,277.35757,101114.414,801152.0,278.4126,0.9955406,0.001077652,5.420292,-0.89546967
2007-01-31,191.33464,277.00012,279.99313,99710.9,7773888.0,280.06155,0.6698926,0.0023083687,-0.74520683,-1.2033501,404.35547,277.64352,281.15714,102146.31,6036992.0,280.88837,0.9287389,0.0,-0.14897473,-1.9782118,353.1393,276.78568,277.8715,101595.98,5975872.0,279.26938,0.20057678,0.0,3.4133217,0.32676062,1114.332,275.73587,278.5147,100638.69,2715008.0,279.4376,0.9586296,0.0024151802,6.9782224,0.4793892
2007-02-01,165.89157,275.70767,279.3895,99601.26,10354304.0,279.5372,0.08054606,0.0,1.1026205,-2.2763367,325.72232,281.58276,282.78848,102498.72,4190592.0,283.2588,0.9752477,0.00045251846,1.7549642,-2.0667827,221.7223,280.13525,280.35464,102130.305,4338112.0,281.7273,0.57289505,0.0,2.0985107,0.13442993,608.7587,275.2959,277.29556,101522.38,4731776.0,278.3693,0.68098193,0.0,3.5659993,-2.1606953
2007-02-02,170.1003,277.7592,280.22147,100150.01,10276224.0,280.8621,0.18024571,0.0,-0.6306464,-0.30927086,544.1628,281.43906,282.9496,102616.47,4476928.0,283.20413,0.9121704,0.0,-2.468008,-2.9524186,463.77737,278.84286,280.5049,102550.09,3587648.0,280.9639,0.6789767,0.0,0.31519508,-1.2307796,581.70447,278.3557,278.94162,101813.01,1502720.0,279.58273,0.9696719,0.0020256042,3.798919,0.34002113
2007-02-03,114.60578,277.4241,280.2432,99881.99,8771776.0,280.17786,0.62323,0.0,0.09413592,-0.68054515,783.51465,277.73553,282.00027,102611.99,4937536.0,281.81693,0.8305537,0.0,-5.9756474,-1.2754751,182.23077,273.42538,275.48627,103111.24,6905088.0,276.7773,0.0023562114,0.0,-1.1272589,-1.9277782,1026.2203,275.0993,277.8952,102018.945,5928320.0,278.9871,0.40976334,0.0,4.680765,-2.8471305
2007-02-04,321.96954,276.6013,280.35327,99955.07,10408384.0,281.0132,0.072052,0.0,-2.7718918,0.17538898,397.2977,276.94363,281.1202,101960.53,8187200.0,281.08017,0.74112064,0.0,-4.1375737,-1.1425228,191.81068,274.16306,274.80167,102315.74,6848320.0,275.6956,0.5956662,0.0,-1.8904629,-1.2427832,586.13104,276.23816,277.75977,102087.87,1974144.0,278.19565,0.90997314,6.1035156e-05,4.0388584,-0.8682715
2007-02-05,288.76004,277.39084,280.45364,99595.77,9661888.0,281.0331,0.36231232,0.0,0.16584015,0.29277357,295.58557,277.63263,280.89523,101171.19,5766592.0,280.3496,0.67419434,0.00017929077,-0.5691452,-1.754427,274.99182,274.7928,276.03787,101045.02,2144064.0,276.0106,0.9769974,6.723404e-05,0.22048695,-2.0924804,531.6715,273.92642,275.01437,100477.9,2051584.0,275.03784,0.80938596,0.00048160553,4.3222938,0.43962416
2007-02-06,359.05225,278.90955,281.53372,98255.99,8983232.0,281.84903,0.8224144,0.0,1.9378561,-1.3500805,336.30743,277.47375,280.24652,99877.91,5575744.0,279.14957,0.97266006,0.0014266968,-3.023936,1.5192636,207.4767,271.11258,272.58603,100013.66,7355648.0,273.8627,0.24094646,0.0,-0.3761088,-1.3590323,370.66684,272.4028,272.81766,99807.53,4949504.0,274.0402,0.47450384,0.0002989769,2.8259583,1.0182463
2007-02-07,384.22537,278.05444,280.81564,97941.56,7163712.0,280.83737,0.6709709,0.0017356873,1.9310513,-0.50443774,750.52484,277.45166,280.9093,99023.77,7403200.0,280.08572,0.78601456,0.006925583,-4.078226,1.9635798,132.4988,269.75723,271.90012,99389.31,5892864.0,271.98605,0.7819443,0.0,-0.17018573,-0.18302663,235.61339,271.48544,272.46902,99654.48,5707456.0,272.9237,0.7928403,0.0005340576,-1.3598017,1.0256323
2007-02-08,192.34332,279.0311,280.71915,97994.54,5856448.0,281.57123,0.8221054,0.0010113716,0.013770421,-0.4332625,1260.57,277.0346,281.7319,98677.664,7493120.0,282.2751,0.68137103,0.003387928,7.6916676,0.42586836,617.23914,273.28232,274.05313,98190.04,4296768.0,274.6369,0.92337674,0.0069327354,-1.0876293,0.46537843,430.66623,272.38235,273.71042,99210.086,3436992.0,273.1321,0.97175854,0.0047211647,-2.6309235,-0.7099145
2007-02-09,301.09006,277.82336,280.82498,98094.13,10777984.0,281.1865,0.51812744,0.0,1.1373348,-2.190574,951.2437,279.05783,282.2073,99086.88,7126336.0,281.97995,0.7815234,0.010392666,2.3942928,3.757424,393.57706,274.3258,275.08752,99305.97,3171008.0,275.40158,0.9949481,0.001765728,-3.662836,0.32590547,241.38434,272.8472,273.46423,99691.26,3659072.0,273.43298,0.9689166,0.0026521683,-1.1807398,-0.46494737
2007-02-10,481.6958,276.88846,279.7056,98542.664,5717120.0,280.4507,0.48108292,0.00126791,2.501995,-2.5789127,1263.2374,281.59793,283.47073,99229.04,7211200.0,284.15292,0.64931744,0.006752014,9.237632,3.8522396,546.0838,278.9067,279.11984,98851.336,2495680.0,279.94135,0.9982045,0.006488323,-0.74442416,2.4772396,518.4927,267.4556,270.50735,100634.664,3330368.0,269.68344,0.99986905,0.00031852722,-4.784504,-1.4791813
2007-02-11,365.06494,279.67746,281.34406,98922.94,7621952.0,282.83472,0.76269406,0.0010704994,3.151734,-1.2314568,1491.3436,281.31863,283.35333,99186.85,4618880.0,284.24268,0.72294873,0.01040411,9.905274,4.9435515,940.28107,279.56433,280.8466,98373.35,6640576.0,281.95572,0.6896693,0.0047450066,3.4364426,3.8475227,379.43472,268.99362,271.8268,100071.94,3174016.0,270.6543,0.99771243,0.0027160645,-4.479858,1.4100634
2007-02-12,589.6755,280.08707,281.95834,98344.72,5605632.0,283.25223,0.72767764,0.0069966316,2.9472134,-1.8583978,1713.165,278.46182,282.43295,99315.305,7124352.0,283.21872,0.5007922,0.002049446,13.162301,0.25984764,1028.3187,279.14572,279.95932,97932.01,4585344.0,281.35452,0.68865585,0.0056905746,4.2261033,2.6379807,223.63377,276.23297,275.96118,99100.47,4266496.0,277.051,0.93307114,0.0029473305,-0.6593132,2.5299485
2007-02-13,878.28955,274.0778,280.92117,99021.06,12291904.0,282.45877,0.27756628,0.0,5.619784,-3.3939488,1057.7974,279.6421,282.84067,100141.02,4500672.0,283.2825,0.91055936,0.013473034,3.1078212,5.5079064,975.16455,277.44116,280.0224,99747.6,6008512.0,280.80942,0.85324734,0.0031151772,4.0377936,2.0620651,563.5057,277.95874,277.60672,99243.1,1530304.0,279.03128,0.81244916,0.002861023,3.1354904,1.4148483
2007-02-14,387.84787,278.94812,281.6842,98693.01,8316992.0,282.15613,0.8160922,0.0032024384,-1.3785439,0.25625864,775.7463,279.93762,282.6174,100050.84,8335808.0,283.10812,0.7261111,0.007218361,3.4483197,-2.8355381,511.1213,277.82028,279.01242,99596.63,2947136.0,280.22287,0.65918094,0.011165142,1.7151655,-0.091275536,398.66556,277.3665,278.59622,100224.305,2961280.0,279.16434,0.9991773,0.0016841888,-0.57263565,1.0902838
2007-02-15,499.56693,277.95096,282.43307,99025.15,12499584.0,284.0643,0.09143448,0.0,2.333503,-3.7190945,925.3066,281.03342,283.26266,100657.44,9592640.0,283.8369,0.8339055,0.003549099,-1.3046398,8.926087,504.83517,276.4285,278.57385,100849.81,7393984.0,279.44882,0.7676913,0.0,-0.19648552,5.317323,527.3066,276.0825,277.0029,100951.15,1843648.0,277.25668,0.989919,0.008063316,-0.33763948,-3.336689
2007-02-16,230.32677,279.55447,282.99554,99340.32,13043520.0,283.1827,0.032648724,0.0,-2.1384685,0.68185997,464.26163,281.91336,283.96664,99869.87,7511104.0,284.6107,0.9945056,0.0052838326,-2.2976887,4.4686437,361.5507,277.1373,280.03378,100235.37,5777344.0,280.98373,0.9985402,0.0,-1.6350098,3.2256424,574.6158,274.4542,276.58066,102293.07,2818240.0,276.7829,0.9972458,0.0,-2.1782227,0.72316045
2007-02-17,814.15204,278.73407,283.2841,99080.82,7629824.0,284.65573,0.93950653,0.001493454,-8.3050165,1.4325765,287.3734,281.24173,283.0729,100175.37,9061120.0,283.47208,0.57122165,0.0024328232,-1.3050976,-2.2788494,247.5531,278.00198,279.46143,100301.99,6364160.0,279.51617,0.96867627,0.0,-0.80033684,-2.1213787,538.4073,271.3664,276.23315,101781.74,8448960.0,276.79416,0.76858014,0.0,-4.216556,3.490153
2007-02-18,832.2077,278.41324,281.82455,98953.34,6229312.0,282.62637,0.9010264,0.01536274,-7.4757524,-0.15282631,369.35867,280.8925,282.97757,101070.47,6835904.0,282.82632,0.84516525,0.00044965744,0.91137314,-1.7442163,440.21805,278.22763,279.80878,100981.93,3645376.0,280.1689,0.99135846,0.0,-1.5663694,-0.92040443,323.97327,272.68076,276.49506,100816.22,9049280.0,277.19537,0.4080124,0.0,0.8485883,2.0844376
2007-02-19,331.2135,278.81097,282.316,98819.02,12700032.0,282.1036,0.4742457,0.00012302399,-0.4205977,0.47909608,941.4792,280.19672,282.4506,100112.4,3091776.0,282.91312,0.992204,0.005475521,0.14426231,8.121959,533.68744,279.69354,280.7173,100259.35,3141056.0,281.07553,0.99993896,0.00020313263,-0.7217045,3.7874458,390.24475,274.10287,276.6766,100832.56,3000256.0,277.0162,0.9362361,0.0,1.5479895,-0.3662815
2007-02-20,205.22394,278.19092,281.41956,98713.72,13438784.0,281.52127,0.18901189,0.0,-0.33419928,-0.3965397,550.151,282.02808,282.8844,99904.09,7259136.0,283.7026,0.90707016,0.001332283,1.97472,4.1379247,482.8463,281.52295,281.59412,99886.22,2351296.0,282.36008,1.0,0.0020856857,0.023873648,3.539943,282.66144,271.66812,276.23514,100739.76,6206208.0,275.90182,0.9954478,0.0,-0.45342126,0.4706885
2007-02-21,166.05971,279.59927,282.4142,98997.68,6312832.0,283.3419,0.9182167,0.00026607513,-0.2857437,-0.91325444,997.05975,279.28867,282.49567,100212.88,8505408.0,282.93085,0.71107227,0.001947403,3.2759018,5.5300236,624.2836,279.19034,281.18008,99925.26,8372032.0,281.91318,0.7432925,0.0048499107,2.0827053,2.9418075,412.03885,273.50278,276.9645,100788.68,7029632.0,277.18597,0.74428433,0.00049209595,-3.7764664,2.3994083
2007-02-22,246.05696,280.6992,283.10138,98936.26,11705216.0,283.57327,0.62287647,0.0003466606,-0.1883208,0.9082413,991.5882,282.00607,283.343,99482.26,9785216.0,284.0067,0.7459437,0.013328552,2.973463,8.213824,685.66376,280.2616,280.53806,99579.43,1662464.0,281.66214,0.85697937,0.0038986206,0.18492953,5.365476,491.44238,276.80124,278.22043,100609.76,3728448.0,278.00208,0.9802017,0.0045843124,0.95995396,0.3234838
2007-02-23,221.5277,280.3658,282.78873,98837.23,10997376.0,282.89905,0.7152074,0.00020170212,-0.7108237,0.46777663,896.09796,281.87225,283.2084,99199.73,8585152.0,283.8242,0.74383545,0.0066218376,5.7457194,5.5797963,811.7829,280.9687,281.49698,99084.52,5470016.0,282.44812,0.89275616,0.005505085,0.42703438,5.4789257,428.22037,269.3283,272.7758,101044.9,3669248.0,271.42337,0.99527997,0.002327919,-5.272266,1.5625439
2007-02-24,437.37686,280.59787,282.87283,98867.31,8520320.0,283.39078,0.8631732,0.0033388138,2.4913185,-0.30079904,1121.9576,281.66272,282.88895,99409.73,4692096.0,283.67447,0.78794223,0.005906105,9.165025,0.9059067,700.81696,280.33328,281.65375,98533.94,4936128.0,282.321,0.91362,0.0032105446,2.8624122,2.7758205,457.2753,270.71472,274.47137,100266.27,9001472.0,274.2404,0.76367694,6.9618225e-05,-4.313247,3.4774806
2007-02-25,670.8083,280.95963,282.30023,98680.06,4198720.0,283.94434,0.7858874,0.005797863,5.407433,-0.7085883,1362.2041,279.3755,282.28964,100008.1,9689216.0,282.96738,0.4899292,0.006333828,9.650923,-3.927501,756.4958,278.75757,279.95883,98850.77,5403072.0,280.73267,0.77581406,0.006198406,4.241743,-0.5991726,430.3187,276.61142,277.84573,99496.56,6505536.0,279.13516,0.9011955,0.0028657913,-0.8282439,3.8855278
2007-02-26,1187.2789,276.4249,282.44174,98878.06,14344064.0,283.59866,0.14893214,0.0,5.918511,-5.402347,829.5654,280.10596,282.7868,101405.44,7641088.0,283.43198,0.9134051,0.00039625168,4.8477917,-1.87423,973.9118,275.41196,279.8243,100540.94,8321728.0,280.772,0.7965037,0.0,4.48036,-2.61833,642.53674,276.90836,277.58603,99465.48,3367552.0,278.60223,0.86095935,0.002295971,2.8975964,2.5344613
2007-02-27,718.47705,276.082,282.8273,99316.91,15067328.0,284.19116,0.35493216,0.0,4.961151,-5.457247,848.0864,284.03552,284.14102,100773.695,3445568.0,284.85416,0.9783389,0.002840042,7.062754,4.9363894,741.71405,279.82126,280.74908,99980.66,2055616.0,281.51294,0.9910927,0.0074591637,3.647349,3.7555218,874.7244,274.28552,276.697,100079.32,6947328.0,277.00308,0.9510167,0.003519535,4.289276,0.18073337
2007-02-28,530.58954,280.53757,283.25668,98969.125,9182784.0,285.20847,0.69926196,0.0016260147,4.582813,-2.278181,1413.0844,282.11404,283.6447,99831.664,9891264.0,284.55286,0.7364578,0.0067806244,10.950081,4.698992,1540.6885,278.29953,282.09647,98571.5,8376512.0,282.75607,0.6681824,0.00032806396,7.7456136,4.359718,877.3995,278.28934,279.39706,98934.0,3621248.0,280.38098,0.9450061,0.008347988,3.7687256,3.2100594
2007-03-01,625.69073,280.3621,283.5931,98809.76,12057664.0,285.00815,0.6989174,0.0,5.049978,-0.737587,994.65424,280.22806,282.9336,99575.93,9271424.0,283.38266,0.8553378,0.0037574768,6.7188416,-0.60595447,1167.0682,275.3398,279.6984,98586.01,9193280.0,280.5048,0.4232025,0.0010681152,6.4313254,0.30790457,934.524,277.91882,279.02017,98447.72,2705280.0,280.5402,0.7097511,0.0071468353,3.7063904,3.5448024
